patient,file,start_sec,end_sec,label,condition,trial,channel_index,rmse_volts,normalized_rmse,correlation,noise_ratio,beta,method,factor,original_samples,retained_samples,sample_ratio,endpoint_policy,reduced_sample_rate,reduced_nyquist,clipped_fraction,substeps,noise_convention,initial_state,clip,target_frequency,mapping
chb08,chb08_21.edf,0.0,4.0,0,sr_voltage_referenced,1,0,0.0001379540928958464,1.5100908579529044,-0.14018719963646947,,,,,,,,,,,0.0,1.0,sqrt(2Ddt),-1.0,3.0,1.0,per-window original mean and SD; exploratory
chb08,chb08_21.edf,0.0,4.0,0,sr_voltage_referenced,1,1,0.00011107959887334898,1.3357795660299532,0.1078464754884148,,,,,,,,,,,0.0,1.0,sqrt(2Ddt),-1.0,3.0,2.0,per-window original mean and SD; exploratory
chb08,chb08_21.edf,0.0,4.0,0,sr_voltage_referenced,1,2,0.0001284201710488764,1.5527073991077658,-0.20545013362200135,,,,,,,,,,,0.0,1.0,sqrt(2Ddt),-1.0,3.0,1.0,per-window original mean and SD; exploratory
chb08,chb08_21.edf,0.0,4.0,0,sr_voltage_referenced,1,3,9.644451449459302e-05,1.275064405216384,0.18710538127509457,,,,,,,,,,,0.0,1.0,sqrt(2Ddt),-1.0,3.0,2.0,per-window original mean and SD; exploratory
chb08,chb08_21.edf,0.0,4.0,0,sr_voltage_referenced,1,4,5.591030237078423e-05,1.2902864429218717,0.16758044760601165,,,,,,,,,,,0.0,1.0,sqrt(2Ddt),-1.0,3.0,1.5,per-window original mean and SD; exploratory
chb08,chb08_21.edf,0.0,4.0,0,sr_voltage_referenced,1,5,0.00019654222143343302,1.526376253838089,-0.16491223414039885,,,,,,,,,,,0.0,1.0,sqrt(2Ddt),-1.0,3.0,1.75,per-window original mean and SD; exploratory
chb08,chb08_21.edf,0.0,4.0,0,sr_voltage_referenced,1,6,0.00013939008671042785,1.364297120917075,0.06934668292868996,,,,,,,,,,,0.0,1.0,sqrt(2Ddt),-1.0,3.0,1.0,per-window original mean and SD; exploratory
chb08,chb08_21.edf,0.0,4.0,0,sr_voltage_referenced,1,7,0.00011506068046695073,1.3621101439860976,0.07232797782508607,,,,,,,,,,,0.0,1.0,sqrt(2Ddt),-1.0,3.0,2.25,per-window original mean and SD; exploratory
chb08,chb08_21.edf,0.0,4.0,0,sr_voltage_referenced,1,8,0.00010128473885550601,1.4085175414030238,0.008039167779990744,,,,,,,,,,,0.0,1.0,sqrt(2Ddt),-1.0,3.0,2.25,per-window original mean and SD; exploratory
chb08,chb08_21.edf,0.0,4.0,0,sr_voltage_referenced,1,9,9.723293245083846e-05,1.4458686133332055,-0.04526802351104346,,,,,,,,,,,0.0,1.0,sqrt(2Ddt),-1.0,3.0,1.75,per-window original mean and SD; exploratory
chb08,chb08_21.edf,0.0,4.0,0,sr_voltage_referenced,1,10,0.00013382670550344744,1.478509735748945,-0.09299551935220773,,,,,,,,,,,0.0,1.0,sqrt(2Ddt),-1.0,3.0,1.75,per-window original mean and SD; exploratory
chb08,chb08_21.edf,0.0,4.0,0,sr_voltage_referenced,1,11,0.00012465432231892158,1.2957252206264054,0.16054807631632648,,,,,,,,,,,0.0,1.0,sqrt(2Ddt),-1.0,3.0,1.0,per-window original mean and SD; exploratory
chb08,chb08_21.edf,0.0,4.0,0,sr_voltage_referenced,1,12,0.00016040528519632477,1.3824342534753704,0.04443776740899787,,,,,,,,,,,0.0,1.0,sqrt(2Ddt),-1.0,3.0,1.25,per-window original mean and SD; exploratory
chb08,chb08_21.edf,0.0,4.0,0,sr_voltage_referenced,1,13,7.045946423705122e-05,1.5449483037576803,-0.19343263064186678,,,,,,,,,,,0.0,1.0,sqrt(2Ddt),-1.0,3.0,1.0,per-window original mean and SD; exploratory
chb08,chb08_21.edf,0.0,4.0,0,sr_voltage_referenced,1,14,0.00020181289216966123,1.4091952494107363,0.007084374519106074,,,,,,,,,,,0.0,1.0,sqrt(2Ddt),-1.0,3.0,1.25,per-window original mean and SD; exploratory
chb08,chb08_21.edf,0.0,4.0,0,sr_voltage_referenced,1,15,0.00014900248769419554,1.4865821871221427,-0.10496329953442668,,,,,,,,,,,0.0,1.0,sqrt(2Ddt),-1.0,3.0,1.0,per-window original mean and SD; exploratory
chb08,chb08_21.edf,0.0,4.0,0,sr_voltage_referenced,1,16,0.00027050644410436705,1.621392613693074,-0.314457003869229,,,,,,,,,,,0.0,1.0,sqrt(2Ddt),-1.0,3.0,1.0,per-window original mean and SD; exploratory
chb08,chb08_21.edf,0.0,4.0,0,sr_voltage_referenced,1,17,0.0001573997576938162,1.4417309539009446,-0.03929407171806387,,,,,,,,,,,0.0,1.0,sqrt(2Ddt),-1.0,3.0,2.5,per-window original mean and SD; exploratory
chb08,chb08_21.edf,0.0,4.0,0,sr_voltage_referenced,1,18,0.00020295453534923555,1.3587121987361024,0.07695058050285287,,,,,,,,,,,0.0,1.0,sqrt(2Ddt),-1.0,3.0,1.25,per-window original mean and SD; exploratory
chb08,chb08_21.edf,0.0,4.0,0,sr_voltage_referenced,1,19,0.0001195777410753292,1.3250133335023169,0.1221698330205392,,,,,,,,,,,0.0,1.0,sqrt(2Ddt),-1.0,3.0,1.75,per-window original mean and SD; exploratory
chb08,chb08_21.edf,0.0,4.0,0,sr_voltage_referenced,1,20,0.0001408621542745326,1.2902518468028277,0.16762508591094646,,,,,,,,,,,0.0,1.0,sqrt(2Ddt),-1.0,3.0,2.5,per-window original mean and SD; exploratory
chb08,chb08_21.edf,0.0,4.0,0,sr_voltage_referenced,1,21,0.00016617175502217754,1.2478955951873822,0.2213782917559645,,,,,,,,,,,0.0,1.0,sqrt(2Ddt),-1.0,3.0,1.0,per-window original mean and SD; exploratory
chb08,chb08_21.edf,2140.0,2144.0,1,sr_voltage_referenced,1,0,0.0002086040388015572,1.5558172468636178,-0.21028365281914319,,,,,,,,,,,0.0,1.0,sqrt(2Ddt),-1.0,3.0,1.25,per-window original mean and SD; exploratory
chb08,chb08_21.edf,2140.0,2144.0,1,sr_voltage_referenced,1,1,0.0002687412477616841,1.486009794404066,-0.10411255453240716,,,,,,,,,,,0.0,1.0,sqrt(2Ddt),-1.0,3.0,1.75,per-window original mean and SD; exploratory
chb08,chb08_21.edf,2140.0,2144.0,1,sr_voltage_referenced,1,2,0.0001710287955324873,1.2886367820915525,0.16970762192036445,,,,,,,,,,,0.0,1.0,sqrt(2Ddt),-1.0,3.0,1.75,per-window original mean and SD; exploratory
chb08,chb08_21.edf,2140.0,2144.0,1,sr_voltage_referenced,1,3,0.00019533589653974922,1.2600025427903356,0.20619679608094443,,,,,,,,,,,0.0,1.0,sqrt(2Ddt),-1.0,3.0,1.5,per-window original mean and SD; exploratory
chb08,chb08_21.edf,2140.0,2144.0,1,sr_voltage_referenced,1,4,0.0002451394937029537,1.3908713436008633,0.03273845277496441,,,,,,,,,,,0.0,1.0,sqrt(2Ddt),-1.0,3.0,1.25,per-window original mean and SD; exploratory
chb08,chb08_21.edf,2140.0,2144.0,1,sr_voltage_referenced,1,5,0.00018636049094109737,1.5214343978902434,-0.15738131354182344,,,,,,,,,,,0.0,1.0,sqrt(2Ddt),-1.0,3.0,1.5,per-window original mean and SD; exploratory
chb08,chb08_21.edf,2140.0,2144.0,1,sr_voltage_referenced,1,6,0.0001885676105150732,1.3935078254826716,0.029067970159277975,,,,,,,,,,,0.0,1.0,sqrt(2Ddt),-1.0,3.0,1.25,per-window original mean and SD; exploratory
chb08,chb08_21.edf,2140.0,2144.0,1,sr_voltage_referenced,1,7,0.00034365125498322864,1.5000916964724178,-0.12513754891274845,,,,,,,,,,,0.0,1.0,sqrt(2Ddt),-1.0,3.0,1.0,per-window original mean and SD; exploratory
chb08,chb08_21.edf,2140.0,2144.0,1,sr_voltage_referenced,1,8,0.00031487887169453794,1.3621792318487356,0.0722338701599944,,,,,,,,,,,0.0,1.0,sqrt(2Ddt),-1.0,3.0,1.0,per-window original mean and SD; exploratory
chb08,chb08_21.edf,2140.0,2144.0,1,sr_voltage_referenced,1,9,0.00022329686863396827,1.206075867091733,0.27269050140946205,,,,,,,,,,,0.0,1.0,sqrt(2Ddt),-1.0,3.0,1.25,per-window original mean and SD; exploratory
chb08,chb08_21.edf,2140.0,2144.0,1,sr_voltage_referenced,1,10,0.00022190142105617993,1.4192504833607071,-0.007135967259800707,,,,,,,,,,,0.0,1.0,sqrt(2Ddt),-1.0,3.0,1.5,per-window original mean and SD; exploratory
chb08,chb08_21.edf,2140.0,2144.0,1,sr_voltage_referenced,1,11,0.0001216569992024882,1.3900961588801237,0.03381633453336286,,,,,,,,,,,0.0,1.0,sqrt(2Ddt),-1.0,3.0,2.25,per-window original mean and SD; exploratory
chb08,chb08_21.edf,2140.0,2144.0,1,sr_voltage_referenced,1,12,0.00017844513752446716,1.333555959444683,0.11081425151478506,,,,,,,,,,,0.0,1.0,sqrt(2Ddt),-1.0,3.0,1.5,per-window original mean and SD; exploratory
chb08,chb08_21.edf,2140.0,2144.0,1,sr_voltage_referenced,1,13,0.00024316808325487434,1.5110842676988665,-0.14168783204350963,,,,,,,,,,,0.0,1.0,sqrt(2Ddt),-1.0,3.0,1.25,per-window original mean and SD; exploratory
chb08,chb08_21.edf,2140.0,2144.0,1,sr_voltage_referenced,1,14,0.00023285958295265677,1.4392262492725272,-0.03568609829753315,,,,,,,,,,,0.0,1.0,sqrt(2Ddt),-1.0,3.0,1.5,per-window original mean and SD; exploratory
chb08,chb08_21.edf,2140.0,2144.0,1,sr_voltage_referenced,1,15,0.00025529577356177697,1.5416046767793068,-0.18827248973391536,,,,,,,,,,,0.0,1.0,sqrt(2Ddt),-1.0,3.0,1.0,per-window original mean and SD; exploratory
chb08,chb08_21.edf,2140.0,2144.0,1,sr_voltage_referenced,1,16,0.00021872533075581213,1.3679820443228878,0.06431256320508646,,,,,,,,,,,0.0,1.0,sqrt(2Ddt),-1.0,3.0,1.25,per-window original mean and SD; exploratory
chb08,chb08_21.edf,2140.0,2144.0,1,sr_voltage_referenced,1,17,0.0001705153508980361,1.4456035823839313,-0.0448848587006276,,,,,,,,,,,0.0,1.0,sqrt(2Ddt),-1.0,3.0,1.75,per-window original mean and SD; exploratory
chb08,chb08_21.edf,2140.0,2144.0,1,sr_voltage_referenced,1,18,0.00019265512898826903,1.5665998820832598,-0.22711759527164174,,,,,,,,,,,0.0,1.0,sqrt(2Ddt),-1.0,3.0,2.5,per-window original mean and SD; exploratory
chb08,chb08_21.edf,2140.0,2144.0,1,sr_voltage_referenced,1,19,0.00010604933972298007,1.454818129445856,-0.05824789488216952,,,,,,,,,,,0.0,1.0,sqrt(2Ddt),-1.0,3.0,1.5,per-window original mean and SD; exploratory
chb08,chb08_21.edf,2140.0,2144.0,1,sr_voltage_referenced,1,20,0.00015274591418889478,1.2949569618398387,0.16154323349126745,,,,,,,,,,,0.0,1.0,sqrt(2Ddt),-1.0,3.0,1.75,per-window original mean and SD; exploratory
chb08,chb08_21.edf,2140.0,2144.0,1,sr_voltage_referenced,1,21,0.00026788440669665327,1.2873116158729103,0.17141440181933817,,,,,,,,,,,0.0,1.0,sqrt(2Ddt),-1.0,3.0,2.5,per-window original mean and SD; exploratory
